 ,Label,Area,Mean,StdDev,Min,Max,Perim.
1,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00014-11119,16.002,2.687,0.411,1.583,3.529,20.498
2,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00016-11109,2.052,2.653,0.301,2.200,3.000,7.687
3,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00230-04878,80.832,2.060,0.419,1.143,2.917,33.491
4,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00306-09251,29.953,2.561,0.773,1.071,4.333,21.275
5,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00391-12041,13.130,1.722,0.339,1.107,2.593,13.277
6,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00506-05529,28.722,2.439,0.366,1.667,3.333,20.149
7,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00969-10262,0.821,2.955,0.064,2.909,3.000,3.843
8,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00973-09371,2.462,1.481,0.167,1.292,1.714,6.406
9,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:00976-09370,1.231,1.153,0.132,1.000,1.235,3.624
10,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:01039-08988,31.184,2.417,0.709,1.188,4.105,21.275
11,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:01106-02664,22.567,3.373,0.664,1.833,5.000,17.432
12,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:01264-05005,29.543,1.999,0.992,0.762,4.714,20.900
13,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:01520-12342,0.410,2.556,0.000,2.556,2.556,2.562
14,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:01904-05502,2.872,2.475,0.251,2.077,2.727,6.341
15,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02028-04684,18.464,2.375,0.388,1.650,3.333,15.464
16,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02079-02778,3.693,1.758,0.190,1.500,2.118,6.716
17,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02105-02942,47.596,2.932,0.825,1.350,5.000,25.274
18,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02159-04235,8.206,1.620,0.244,1.158,2.000,10.715
19,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02195-03412,62.778,2.365,0.648,1.074,3.889,28.742
20,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02203-04246,25.029,2.328,0.590,1.185,4.000,19.994
21,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02268-02991,54.572,1.917,0.577,0.814,3.667,30.178
22,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02311-02781,16.413,1.365,0.230,0.927,2.000,14.559
23,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02404-04059,16.823,1.939,0.422,1.036,3.333,14.714
24,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02488-05005,7.796,1.899,0.267,1.458,2.533,9.809
25,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02505-03704,1.641,3.014,0.315,2.545,3.200,4.529
26,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02551-03763,12.720,2.396,0.291,1.737,3.000,14.559
27,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02553-03799,27.901,1.915,0.409,0.974,2.882,19.463
28,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02603-04291,16.413,2.734,0.590,1.588,3.882,14.559
29,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02636-03780,13.130,2.777,0.440,2.000,3.750,13.433
30,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02657-07888,9.437,2.137,0.311,1.688,2.733,11.090
31,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02791-03386,1.231,1.785,0.096,1.722,1.895,3.624
32,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02796-03836,69.343,1.570,0.455,0.980,3.143,30.554
33,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02813-02995,9.437,3.416,0.430,2.643,4.500,11.246
34,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02848-03392,14.771,1.405,0.230,1.000,1.833,13.653
35,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02884-03236,24.619,2.143,0.486,1.318,4.000,18.868
36,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:02952-03629,9.848,2.670,0.605,1.636,4.000,12.152
37,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03014-03225,19.695,2.572,0.424,1.857,3.333,16.901
38,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03110-04536,45.545,1.950,0.431,1.026,3.000,25.804
39,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03147-03715,12.309,2.822,0.404,2.143,3.636,13.277
40,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03216-03337,28.312,2.381,0.689,1.286,4.167,19.463
41,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03234-02763,7.796,3.276,0.386,2.643,4.125,9.654
42,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03281-09956,14.361,1.640,0.276,0.900,2.312,14.183
43,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03291-03064,4.513,2.469,0.430,1.875,3.167,8.373
44,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03346-09168,4.513,1.652,0.222,1.222,2.000,7.622
45,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03356-10068,71.394,1.920,0.563,1.214,4.714,30.398
46,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03375-10396,12.309,2.350,0.279,1.727,2.824,12.527
47,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03412-09009,3.283,2.224,0.503,1.769,3.111,8.528
48,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03436-09423,32.004,1.921,0.539,0.972,3.333,20.369
49,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03447-09313,2.052,1.337,0.110,1.190,1.474,6.716
50,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03500-09066,6.565,1.496,0.341,0.941,2.000,9.434
51,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03544-03328,46.776,2.392,0.478,1.440,3.600,26.024
52,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03643-03107,17.233,3.818,1.166,1.769,6.000,15.089
53,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03647-05106,2.052,2.387,0.333,2.062,2.833,4.905
54,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03667-05949,17.233,1.955,0.390,1.043,2.857,15.464
55,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03687-05304,14.771,1.333,0.196,0.974,1.789,13.808
56,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03694-08597,51.699,2.057,0.357,1.080,3.292,26.930
57,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03696-09045,41.442,1.873,0.602,0.925,3.875,23.462
58,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03743-05345,34.466,1.790,0.343,1.190,2.769,21.650
59,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03742-09735,69.343,2.337,0.364,1.471,3.250,32.210
60,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03775-10545,0.821,1.119,0.067,1.071,1.167,3.843
61,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03799-06313,20.926,2.502,0.383,1.750,3.444,18.557
62,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03814-09314,2.462,2.225,0.471,1.533,2.818,5.435
63,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03815-05548,11.899,2.768,0.522,1.900,3.750,11.996
64,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03871-05593,7.386,1.369,0.486,0.842,2.667,9.809
65,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03871-06569,33.646,1.824,0.328,1.133,2.692,22.556
66,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03883-05611,35.287,2.525,0.581,1.314,3.821,21.495
67,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03900-09136,2.872,2.380,0.231,2.100,2.800,5.435
68,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03902-09401,37.749,1.820,0.513,0.950,3.308,22.931
69,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03905-06284,15.182,2.222,0.327,1.667,2.913,13.808
70,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03955-07318,20.105,3.606,1.230,1.500,5.727,16.370
71,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03982-02948,64.829,2.584,0.818,1.267,5.000,31.240
72,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:03990-10417,30.363,2.722,0.704,1.667,5.000,20.900
73,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04022-06199,12.720,2.941,0.564,1.727,4.273,12.902
74,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04035-03271,9.848,2.683,0.622,1.471,4.333,11.090
75,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04075-06725,43.493,1.829,0.377,0.914,2.812,24.743
76,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04078-08924,29.132,2.511,0.500,1.632,3.917,20.900
77,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04114-03852,13.130,3.110,0.397,2.300,4.000,12.527
78,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04112-09100,25.029,1.769,0.253,1.111,2.600,18.713
79,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04137-03804,0.410,2.214,0.000,2.214,2.214,2.562
80,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04136-06389,21.747,2.476,0.394,1.577,3.600,16.370
81,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04189-03983,24.619,2.482,0.388,1.632,3.500,17.807
82,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04201-03280,24.619,1.953,0.281,1.300,2.538,18.557
83,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04209-09127,0.821,1.158,0.223,1.000,1.316,3.624
84,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04210-09124,0.410,1.769,0.000,1.769,1.769,2.562
85,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04209-06181,13.130,2.754,0.381,2.154,3.700,12.902
86,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04212-09127,0.410,0.960,0.000,0.960,0.960,2.562
87,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04241-04207,19.695,1.890,0.399,1.167,2.800,16.901
88,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04238-05009,51.699,2.010,0.366,1.000,2.920,26.555
89,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04299-05365,30.363,2.239,0.407,1.524,3.250,20.744
90,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04304-09118,39.390,1.876,0.521,1.129,4.429,25.649
91,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04311-05101,10.668,2.410,0.398,1.647,3.308,12.152
92,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04332-03652,7.796,1.709,0.262,1.214,2.214,10.185
93,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04346-06899,0.410,1.588,0.000,1.588,1.588,2.562
94,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04347-06899,18.464,2.235,0.290,1.588,2.900,19.619
95,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04368-03722,11.899,1.590,0.233,1.333,2.375,11.996
96,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04369-05376,31.184,1.750,0.231,1.333,2.346,20.369
97,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04372-09516,15.592,2.649,0.545,1.562,4.000,13.653
98,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04404-06520,1.231,2.485,0.052,2.455,2.545,3.624
99,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04414-10661,13.130,2.569,0.852,1.429,4.714,12.902
100,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04496-04216,13.540,3.322,0.481,2.455,4.250,12.902
101,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04521-09047,36.108,1.768,0.324,1.000,2.500,21.806
102,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04533-04205,14.771,2.523,0.407,1.714,3.600,14.559
103,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04540-04719,0.410,3.000,0.000,3.000,3.000,2.562
104,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04550-04167,53.341,2.579,0.786,1.433,4.800,29.053
105,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04553-05199,27.491,2.162,0.450,1.385,3.238,18.933
106,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04560-03878,10.668,2.879,0.519,2.000,4.000,12.527
107,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04571-04734,52.520,2.117,0.616,1.091,3.500,27.305
108,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04584-06745,2.052,1.852,0.303,1.571,2.286,4.905
109,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04582-09650,12.309,2.634,0.349,1.786,3.364,12.372
110,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04603-04819,15.182,3.696,0.515,2.818,4.700,14.339
111,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04609-09233,18.464,2.686,0.519,1.864,3.812,15.464
112,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04616-07322,4.924,2.442,0.155,2.143,2.667,7.622
113,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04677-01682,6.565,1.499,0.218,1.125,1.958,8.528
114,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04680-05171,0.410,3.857,0.000,3.857,3.857,2.562
115,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04740-07192,7.796,2.044,0.320,1.450,2.643,9.654
116,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04744-04279,0.410,1.800,0.000,1.800,1.800,2.562
117,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04745-04274,0.410,2.273,0.000,2.273,2.273,2.562
118,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04747-04271,0.821,2.153,0.570,1.750,2.556,3.843
119,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04748-07185,12.309,2.181,0.280,1.706,2.714,16.370
120,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04760-07036,9.027,1.727,0.362,1.025,2.438,10.715
121,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04777-06921,14.361,2.812,0.639,1.650,3.824,15.089
122,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04786-05055,25.850,2.787,0.485,1.842,3.929,18.557
123,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04801-05340,21.747,2.812,0.608,2.000,4.667,16.901
124,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04809-09577,18.874,3.178,0.742,1.667,4.545,16.370
125,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04817-07165,15.592,3.059,0.834,1.800,4.875,14.559
126,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04821-02076,11.078,2.070,0.317,1.474,2.789,11.466
127,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04852-02064,4.513,0.889,0.165,0.679,1.194,7.622
128,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04855-01877,17.233,1.882,0.312,1.259,2.750,17.807
129,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04864-04239,4.924,1.492,0.352,1.000,2.000,8.528
130,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04863-05160,33.646,4.001,1.441,1.889,8.111,20.589
131,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04877-06948,33.646,2.033,0.308,1.458,2.765,21.650
132,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04881-08906,2.872,1.897,0.132,1.750,2.167,5.811
133,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04893-01955,23.798,2.664,0.443,1.700,3.818,19.463
134,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04900-03188,33.646,2.769,0.571,1.733,4.929,21.275
135,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04903-05026,36.518,2.604,0.622,1.333,4.375,22.711
136,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04918-05675,5.334,1.996,0.203,1.650,2.316,7.998
137,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04928-02091,0.410,3.125,0.000,3.125,3.125,2.562
138,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04933-02097,32.415,2.432,0.747,1.421,4.429,22.181
139,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04942-04746,20.516,1.675,0.285,1.114,2.128,16.526
140,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04944-02219,14.361,2.946,0.834,1.857,5.250,14.714
141,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04951-06598,2.052,2.341,0.455,1.833,2.800,4.905
142,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04955-06597,10.668,1.692,0.280,1.190,2.500,16.526
143,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04965-07692,18.464,2.597,0.572,1.185,3.714,15.995
144,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04980-04089,12.309,1.498,0.213,1.188,2.000,11.996
145,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04989-06282,19.285,1.647,0.291,1.129,2.143,15.620
146,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:04990-08959,47.596,2.445,0.717,1.156,4.228,25.649
147,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05009-09954,13.951,2.607,0.526,1.632,3.882,13.277
148,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05012-05872,27.491,2.597,0.592,1.200,4.333,21.806
149,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05053-05637,5.334,2.130,0.256,1.875,2.667,10.340
150,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05073-06191,16.002,1.866,0.422,1.136,2.611,16.150
151,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05092-10618,0.410,3.000,0.000,3.000,3.000,2.562
152,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05092-06559,7.796,1.879,0.239,1.429,2.400,11.466
153,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05104-10616,0.410,1.500,0.000,1.500,1.500,2.562
154,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05102-10621,65.650,2.017,0.392,1.143,3.364,32.365
155,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05105-04978,19.695,2.081,0.340,1.438,3.133,18.182
156,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05110-06197,33.646,2.668,0.550,1.455,4.077,21.806
157,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05178-06115,19.695,2.215,0.362,1.407,3.048,15.995
158,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05204-05634,6.155,3.691,0.515,2.889,4.556,8.903
159,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05264-06236,11.899,2.257,0.362,1.583,3.500,12.902
160,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05289-02198,29.132,2.418,0.456,1.556,3.429,20.369
161,Result of BEFORE_GA3_B2 Region1_Merged_RAW_ch01.tif:05311-04577,3.283,2.643,0.281,2.286,3.222,5.811
